ix,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1609,3832310350,20141021T000000,229900.0,3,1.75,1100,7224,1.0,0,0,3,7,1100,0,1981,0,98032,47.3717,-122.277,1700,8447
2415,3904100106,20150427T000000,335000.0,3,1.0,2320,6750,1.0,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.27600000000001,1230,6075
2017,3383900058,20141118T000000,580000.0,3,3.25,1490,857,3.0,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092
2971,7283900153,20150407T000000,400000.0,3,1.0,1060,12000,1.0,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,1550,10500
12317,2254501342,20150505T000000,518000.0,2,1.5,1140,1149,2.0,0,0,3,7,940,200,2001,0,98122,47.6124,-122.314,1460,1149
14038,8651402700,20141028T000000,202950.0,2,1.0,1060,5144,1.0,0,0,5,6,1060,0,1969,0,98042,47.3613,-122.088,1130,5200
13567,4307350450,20140531T000000,289950.0,3,2.5,1960,3480,2.0,0,0,3,7,1960,0,2004,0,98056,47.4802,-122.18,2560,3500
2931,7977201240,20150311T000000,1010000.0,4,3.5,3500,4080,2.0,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,2430,5100
15406,2880100795,20141105T000000,650000.0,3,2.5,2350,3750,2.0,0,0,3,7,1740,610,2003,0,98117,47.6767,-122.365,1590,4700
19779,7853270200,20141021T000000,672500.0,4,2.5,3470,6651,2.0,0,0,3,9,3470,0,2005,0,98065,47.5426,-121.87899999999999,2730,6179
16508,5419000050,20140917T000000,338500.0,4,2.5,2717,4513,2.0,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841
13001,3359500665,20141009T000000,725000.0,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,98115,47.6754,-122.325,1290,3500
1814,3125079062,20150426T000000,589000.0,3,2.5,2660,206480,1.0,0,0,3,8,2660,0,1989,0,98024,47.6042,-121.956,2660,206736
14586,1139000072,20150403T000000,325000.0,2,1.5,1180,834,3.0,0,0,3,8,1180,0,2009,0,98133,47.7074,-122.35600000000001,1180,1207
14448,2025700790,20140811T000000,290700.0,3,2.5,1670,6666,2.0,0,0,4,7,1670,0,1992,0,98038,47.3488,-122.03299999999999,1370,6170
20727,522079068,20150506T000000,513000.0,3,2.5,2150,161607,2.0,0,0,3,7,1330,820,1995,0,98038,47.4178,-121.93700000000001,2400,207781
11533,4099100260,20140903T000000,589000.0,3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616
2123,1085610030,20140801T000000,725500.0,4,2.5,2790,74495,2.0,0,0,3,9,2790,0,1997,0,98053,47.6628,-122.056,2790,24643
13704,6777800150,20140722T000000,265000.0,3,1.75,2200,7200,1.0,0,0,3,8,1270,930,1962,0,98032,47.3745,-122.27600000000001,1800,8000
21097,7203100660,20141117T000000,780000.0,4,2.75,3420,6787,2.0,0,0,3,9,3420,0,2010,0,98053,47.6962,-122.023,3450,6137
7701,2685600090,20141118T000000,345000.0,3,1.5,1030,6969,1.0,0,0,4,6,1030,0,1921,0,98108,47.5492,-122.3,1420,6000
18960,2354300835,20141224T000000,480000.0,2,2.0,1140,12000,1.0,0,0,3,6,1140,0,1943,0,98027,47.5277,-122.031,1880,6125
17213,7696630080,20140506T000000,197000.0,3,1.75,1690,7735,1.0,0,0,4,7,1060,630,1976,0,98001,47.3324,-122.28,1580,7503
9170,4017050820,20150320T000000,569999.0,3,2.5,3080,13880,2.0,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025,2780,15318
808,7202340960,20140908T000000,581000.0,3,2.5,2600,4438,2.0,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.03399999999999,2600,4904
20114,3818400110,20140826T000000,520000.0,4,2.5,2900,4950,2.0,0,0,3,8,2900,0,2004,0,98028,47.7717,-122.236,2590,4950
17103,2112700185,20150325T000000,435000.0,3,2.5,3110,6000,1.0,0,2,3,8,1560,1550,1967,0,98106,47.5331,-122.353,2060,6000
18094,2517000600,20150128T000000,315000.0,4,2.5,2780,3969,2.0,0,0,3,7,2780,0,2005,0,98042,47.3992,-122.164,2260,4160
4906,6600220080,20150204T000000,395000.0,3,1.5,1280,15028,1.0,0,0,3,7,1280,0,1982,0,98074,47.6304,-122.035,1470,13698
3722,126059097,20141023T000000,775000.0,3,3.5,2690,104544,2.0,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.11200000000001,2300,81698
13122,8078490330,20140916T000000,319950.0,3,2.5,1980,9907,2.0,0,0,3,8,1980,0,1991,0,98022,47.1903,-122.01299999999999,2050,9907
12734,2789000120,20150424T000000,335000.0,2,1.0,1800,8900,1.0,0,0,3,6,900,900,1945,0,98168,47.51,-122.323,2040,10450
3962,4113800300,20150414T000000,600000.0,4,2.5,2420,7744,2.0,0,0,3,9,2420,0,1994,0,98056,47.534,-122.18,2820,11129
19075,5153900150,20140708T000000,205000.0,3,1.0,1180,8240,1.0,0,0,4,7,1180,0,1967,0,98003,47.3325,-122.321,1180,7840
2671,3876000350,20150224T000000,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.18700000000001,1840,8024
17285,2856100250,20141106T000000,735000.0,4,2.5,2470,2550,3.0,0,0,3,8,2470,0,2004,0,98117,47.6765,-122.389,1270,3060
9417,9828701565,20150209T000000,375000.0,3,2.0,2240,5200,1.0,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775
4552,5014000215,20140818T000000,454000.0,2,1.0,880,6731,1.0,0,0,4,7,880,0,1950,0,98116,47.5694,-122.395,1240,6731
16991,826069180,20141021T000000,440000.0,4,2.75,2030,56192,1.0,0,0,3,8,1550,480,1979,0,98077,47.751999999999995,-122.073,2510,44866
6009,2125049024,20140620T000000,1325000.0,4,2.25,2870,6280,1.5,0,0,4,9,1980,890,1905,0,98112,47.6329,-122.31,2370,4760
5737,2678100005,20150212T000000,325000.0,2,1.0,1120,6236,1.0,0,0,4,6,1120,0,1954,0,98155,47.763000000000005,-122.291,1340,7784
8479,8078100120,20150319T000000,340000.0,4,2.5,2170,19785,2.0,0,0,3,8,2170,0,1992,0,98031,47.4034,-122.167,2280,8616
3164,6021503830,20140620T000000,480000.0,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,0,98117,47.6838,-122.38600000000001,1280,4000
6763,8691330500,20141216T000000,780000.0,4,2.5,3090,12511,2.0,0,0,4,10,3090,0,1998,0,98075,47.5932,-121.98299999999999,3100,10882
1657,7549802030,20141104T000000,400000.0,4,1.75,1850,6480,1.0,0,0,4,7,1120,730,1958,0,98108,47.5525,-122.31299999999999,1610,5040
20755,7172200125,20140827T000000,1050000.0,3,2.5,3400,5119,2.0,0,0,3,8,2300,1100,2014,0,98115,47.6843,-122.305,1740,5969
7549,7941600220,20140610T000000,219900.0,3,1.0,970,7742,1.0,0,0,4,6,970,0,1967,0,98003,47.3173,-122.32700000000001,970,7650
4266,8887001140,20140723T000000,562000.0,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975,0,98070,47.504,-122.464,1830,30494
20203,821079102,20141017T000000,780000.0,4,3.5,3720,213073,1.0,0,2,3,10,3720,0,2007,0,98010,47.3216,-121.94,2190,59241
16806,4031000250,20140626T000000,150000.0,3,1.0,1310,9612,1.0,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812
21197,6056100114,20140825T000000,477000.0,3,2.5,2100,5060,2.0,0,0,3,7,2100,0,2006,0,98108,47.563,-122.29799999999999,1520,2468
5316,1790000080,20150203T000000,321027.0,4,2.25,2820,16770,1.0,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.36399999999999,2320,13850
9673,3449820100,20141224T000000,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,1998,0,98056,47.512,-122.175,3220,7214
20333,7299600130,20140702T000000,309780.0,3,2.5,2242,4500,2.0,0,0,3,8,2242,0,2014,0,98092,47.2583,-122.198,2009,4500
1001,984000710,20141022T000000,270000.0,3,2.0,1560,8853,1.0,0,0,3,7,1560,0,1967,0,98058,47.4312,-122.171,1610,8750
4198,2207100405,20150506T000000,423000.0,4,1.75,1730,7245,1.0,0,0,4,7,880,850,1955,0,98007,47.5995,-122.14399999999999,1550,7245
2418,2221000070,20150327T000000,280000.0,3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.15299999999999,1590,9634
3575,6042000090,20141002T000000,525000.0,4,2.5,2520,7731,2.0,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.29700000000001,2000,7704
9772,705700960,20140724T000000,315000.0,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983
3558,4040200490,20140820T000000,461000.0,3,1.75,1420,5170,1.0,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,2250,7700
17418,2922703235,20141119T000000,290000.0,1,1.0,550,5700,1.0,0,0,2,6,550,0,1916,0,98117,47.6846,-122.366,1100,4560
12458,6696800030,20140923T000000,650000.0,4,2.5,2290,10186,2.0,0,0,3,8,2290,0,1985,0,98008,47.6353,-122.124,2150,10186
3854,1877500090,20150211T000000,756000.0,3,2.5,3560,8297,1.0,0,2,4,8,1650,1910,1948,0,98199,47.6473,-122.40700000000001,2760,8297
4887,1331900020,20140925T000000,930000.0,3,2.5,3780,35273,1.5,0,0,3,10,3780,0,1986,0,98072,47.7499,-122.119,3450,35273
13058,4365200555,20141219T000000,375000.0,3,2.5,1670,7740,1.0,0,0,3,7,1130,540,1974,0,98126,47.5222,-122.37,1220,7740
19784,2838000030,20150127T000000,679950.0,3,2.5,2230,3939,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4200
5313,2641400290,20141028T000000,349000.0,4,2.5,1800,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.20100000000001,1800,6879
16223,2171400199,20140904T000000,277554.0,5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,1570,11440
18353,3811300110,20150406T000000,349950.0,5,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,1550,9081
4524,1370802540,20150108T000000,875000.0,2,2.5,2720,4913,1.0,0,1,4,8,1700,1020,1936,0,98199,47.6384,-122.404,2520,5303
13699,2923501020,20140929T000000,580000.0,4,2.25,2610,7700,1.0,0,0,3,8,1700,910,1977,0,98027,47.5659,-122.089,2260,8266
4827,7366100080,20140731T000000,318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,98168,47.4715,-122.33,2700,9956
17419,6138000095,20141118T000000,219000.0,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600
807,6067900060,20140605T000000,565000.0,3,2.75,2390,9966,1.0,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713
3907,795000820,20150406T000000,220000.0,2,1.0,840,9000,1.0,0,0,5,6,840,0,1951,0,98168,47.5033,-122.329,1350,10400
14333,4077800582,20140912T000000,522000.0,3,1.0,1150,7080,1.0,0,0,3,7,1150,0,1952,0,98125,47.7106,-122.288,1490,7921
17498,2464400280,20150504T000000,710000.0,4,3.5,2850,2910,2.0,0,2,3,8,1970,880,1905,1996,98115,47.6855,-122.321,1460,3880
7023,686400380,20141002T000000,770000.0,7,2.25,3260,8145,2.0,0,0,5,8,3260,0,1967,0,98008,47.6336,-122.115,2340,8145
1956,4045500510,20140521T000000,420850.0,1,1.0,960,40946,1.0,0,0,5,5,960,0,1945,0,98014,47.6951,-121.86399999999999,1320,20350
10637,8670900140,20140729T000000,995000.0,3,2.25,3200,3800,2.0,0,0,5,9,2650,550,1914,0,98102,47.638000000000005,-122.31700000000001,2400,3900
9343,6743700317,20150204T000000,582500.0,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,1966,0,98033,47.6948,-122.17200000000001,2940,8417
15161,5566100170,20141029T000000,650000.0,10,2.0,3610,11914,2.0,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,2040,11914
11404,2220069196,20140811T000000,253500.0,3,1.0,1220,20400,1.0,0,0,5,6,1220,0,1959,0,98022,47.2063,-122.023,1640,53578
19647,2937300550,20141029T000000,1040890.0,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,2014,0,98052,47.7049,-122.125,3570,6054
2402,8856970570,20141027T000000,322500.0,4,2.5,1940,7107,2.0,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.03200000000001,1850,5705
5184,6067910130,20150325T000000,526000.0,3,2.25,2000,18099,1.0,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000
14698,441000065,20150505T000000,653000.0,2,1.5,1290,5141,1.0,0,0,4,7,1050,240,1947,0,98115,47.6878,-122.29,1290,5406
20696,8562770320,20150114T000000,554000.0,3,2.5,2140,4126,2.0,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,2280,2615
10283,98001000,20141007T000000,1025000.0,5,3.5,5050,16500,2.0,0,2,3,11,5050,0,2001,0,98075,47.5863,-121.96700000000001,4570,16500
12719,6386550040,20141223T000000,345500.0,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
8095,3589500315,20140919T000000,526000.0,3,3.25,1220,1281,2.0,0,0,3,8,930,290,2014,0,98105,47.67,-122.31700000000001,1303,3810
9890,8651411260,20141113T000000,128000.0,2,1.0,980,5393,1.0,0,0,3,6,980,0,1969,0,98042,47.3674,-122.081,980,5200
15086,908000010,20141212T000000,360000.0,5,2.5,2880,6902,1.0,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.14399999999999,2080,5586
18535,3667500015,20140925T000000,770000.0,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,98112,47.6192,-122.307,1350,1288
7566,3886902950,20140911T000000,860000.0,4,3.5,3380,8098,1.0,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,1890,8400
11126,1761300340,20140610T000000,251750.0,3,2.0,1320,7200,1.0,0,0,5,7,1320,0,1975,0,98031,47.3947,-122.17399999999999,1540,7200
14719,7227800065,20141016T000000,199000.0,4,2.0,1440,9477,1.0,0,0,3,5,1440,0,1943,0,98056,47.5093,-122.182,1440,9546
20816,5556300116,20141229T000000,1105000.0,5,2.75,3300,7560,2.0,0,0,3,10,3300,0,2007,0,98052,47.6467,-122.118,3150,8580
5368,7215900020,20141209T000000,1600000.0,4,3.5,4060,9486,2.0,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486
6928,3288301330,20150408T000000,475000.0,3,1.75,1890,7560,1.0,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
9603,1926069192,20140509T000000,1157200.0,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,1996,0,98072,47.7245,-122.095,3320,39066
17679,3585901085,20140604T000000,2005000.0,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,98177,47.7612,-122.381,3810,26400
8901,9510400100,20140506T000000,345000.0,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826
17299,1453600182,20140528T000000,285000.0,2,1.0,800,6240,1.0,0,0,3,6,800,0,1954,0,98125,47.7257,-122.296,1530,8000
11795,5710500060,20150319T000000,688888.0,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270
11268,328000160,20141211T000000,1400000.0,5,3.75,3700,7920,3.0,0,4,3,9,2900,800,1983,0,98115,47.6865,-122.266,2860,6360
7384,1148000190,20140522T000000,249950.0,2,1.0,940,8532,1.0,0,0,4,7,940,0,1959,0,98166,47.4814,-122.34299999999999,1050,8100
18092,2560800165,20150316T000000,180500.0,2,1.0,850,5000,1.0,0,0,3,6,850,0,1976,0,98198,47.3817,-122.314,1160,5000
18992,7856400300,20150322T000000,1505000.0,2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.15799999999999,3760,9450
17468,7417700185,20150314T000000,307000.0,3,1.0,1020,8484,1.0,0,0,3,6,1020,0,1949,0,98155,47.7719,-122.31,1180,9660
20961,7203140220,20150116T000000,389700.0,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,2011,0,98053,47.6861,-122.01299999999999,1720,3600
9460,7347600210,20150424T000000,258000.0,4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,1460,8500
2462,9274200990,20140619T000000,703000.0,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.38799999999999,1520,4440
18289,1062100115,20141204T000000,405000.0,3,2.0,1450,6081,1.0,0,0,4,7,1450,0,1969,0,98155,47.7522,-122.27799999999999,1880,6000
16652,9804500420,20150424T000000,430000.0,4,2.75,2470,50123,1.0,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,2200,54520
12942,7148200040,20150210T000000,173000.0,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,1350,8623
11708,220069083,20140509T000000,705000.0,2,2.5,2200,188200,1.0,0,3,3,8,2200,0,2007,0,98022,47.2458,-122.00200000000001,2700,84942
16455,1863900190,20141229T000000,202000.0,2,1.0,840,7200,1.0,0,0,4,5,840,0,1907,0,98032,47.3769,-122.23700000000001,1030,7200
9454,8155760040,20141218T000000,213400.0,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,1680,6982
19532,2011000120,20140529T000000,210000.0,3,1.75,1590,7617,2.0,0,0,3,7,1590,0,1986,0,98198,47.3819,-122.31200000000001,1490,7450
6509,9412710440,20150422T000000,305000.0,4,2.75,2030,8600,1.0,0,0,4,7,1230,800,1977,0,98042,47.3942,-122.16,1810,8600
589,6909200575,20150314T000000,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,1910,3900
13136,2591010040,20141110T000000,468000.0,2,1.75,1250,7029,1.0,0,0,4,7,1250,0,1986,0,98033,47.6936,-122.186,1680,8470
16549,7237300290,20150326T000000,338000.0,5,2.5,2400,4496,2.0,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319
8848,2770600930,20141022T000000,601000.0,3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625
4624,3793501050,20140822T000000,399950.0,4,2.5,3200,7545,2.0,0,0,3,7,3200,0,2003,0,98038,47.3666,-122.03,2840,7137
6845,424069150,20150213T000000,607500.0,4,2.5,2460,45738,1.0,0,0,4,8,1650,810,1969,0,98075,47.5952,-122.056,2550,32040
14343,3424069154,20140624T000000,362500.0,4,1.75,1450,8450,1.0,0,0,3,7,1450,0,1960,0,98027,47.5289,-122.02799999999999,1540,8450
10850,3528000140,20141023T000000,899000.0,4,2.5,3720,30649,2.0,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434
8869,540100056,20140601T000000,843500.0,4,2.0,2630,16475,2.0,0,0,4,8,2630,0,1953,0,98004,47.638999999999996,-122.219,2670,15001
17984,3448001975,20150504T000000,351000.0,1,0.75,930,6600,1.0,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,1590,6600
9424,6381500035,20140508T000000,385000.0,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,1380,9086
5454,9413600420,20140612T000000,890000.0,3,2.25,2060,8640,1.0,0,0,4,8,2060,0,1966,0,98033,47.6534,-122.195,2030,9000
1449,8651430560,20140522T000000,180000.0,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.07700000000001,840,5200
18816,1745000090,20141110T000000,208000.0,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,1967,0,98003,47.328,-122.321,1370,7869
15849,3295450050,20150109T000000,322000.0,4,2.5,1950,4553,2.0,0,0,3,7,1950,0,2000,0,98056,47.5066,-122.175,1780,4598
11454,2719100240,20140519T000000,850000.0,4,3.5,2640,5900,2.0,0,2,3,8,2640,0,1937,1998,98136,47.5421,-122.383,1700,5900
18492,8010100040,20140801T000000,672600.0,3,2.25,1520,5750,2.0,0,0,3,8,1400,120,1908,2006,98116,47.5787,-122.38799999999999,1420,5650
9803,5145100310,20150307T000000,305000.0,3,1.0,910,8008,1.0,0,0,3,7,910,0,1971,0,98034,47.726000000000006,-122.22,1480,7404
1587,3013301525,20141013T000000,453500.0,2,1.5,1710,4189,1.0,0,1,5,7,1160,550,1951,0,98136,47.5286,-122.383,1530,5608
6686,6413100122,20140711T000000,369950.0,3,1.75,1640,4860,1.0,0,0,3,8,1200,440,1965,0,98125,47.7125,-122.32,1480,7200
13558,2114700040,20150414T000000,260000.0,3,2.75,1730,4131,2.0,0,2,3,7,1480,250,1975,0,98106,47.5327,-122.346,1570,4120
8806,7985400133,20150114T000000,215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004,0,98106,47.534,-122.36399999999999,1560,1314
3961,9828202215,20140905T000000,665000.0,4,3.0,2160,4400,1.0,0,0,5,7,1320,840,1921,0,98122,47.6163,-122.29299999999999,1430,4400
8923,621049103,20140709T000000,305000.0,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,1490,11730
6078,2781100080,20141210T000000,438900.0,4,2.5,2740,5700,2.0,0,0,3,9,2740,0,2006,0,98038,47.3535,-122.02600000000001,3010,5281
10956,6300000400,20140617T000000,320000.0,3,1.0,860,5060,1.5,0,0,3,7,860,0,1927,0,98133,47.7062,-122.34100000000001,880,5060
20548,5112800291,20140924T000000,460000.0,3,2.5,2390,47480,2.0,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,1720,44866
4006,6121000090,20140616T000000,295000.0,3,1.75,1770,8235,1.0,0,0,3,7,1030,740,1960,0,98148,47.4323,-122.32799999999999,1560,8918
4939,302000545,20150127T000000,359000.0,4,2.25,2710,22860,1.0,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,1700,22860
19312,6145601725,20141104T000000,345000.0,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844
5898,3163600130,20150317T000000,234900.0,3,1.0,1250,8000,1.0,0,0,3,7,1250,0,1956,0,98146,47.5065,-122.337,1040,6973
14365,2268000180,20150325T000000,230000.0,3,1.0,1250,9035,1.0,0,0,4,7,1250,0,1970,0,98003,47.275,-122.302,1350,10425
18799,9282801450,20150325T000000,361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,1984,0,98178,47.5009,-122.235,2400,6000
14011,7129301445,20140625T000000,450000.0,4,2.75,2310,5650,1.0,0,2,3,8,1330,980,1952,2012,98118,47.513000000000005,-122.25200000000001,2300,5650
16968,5652601330,20140604T000000,489000.0,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,1620,7930
11460,2201500240,20140730T000000,475000.0,3,1.75,1260,10065,1.0,0,0,3,7,1260,0,1954,2014,98006,47.5727,-122.13799999999999,1320,10278
13157,259600910,20141110T000000,485000.0,5,1.5,1420,9900,1.0,0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,1580,8075
1260,5701800030,20140506T000000,609000.0,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,2450,37981
14391,65000085,20140708T000000,430000.0,3,2.0,1550,6039,1.0,0,0,5,7,830,720,1942,0,98126,47.5436,-122.37799999999999,1330,6042
310,3416600800,20150209T000000,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601000000000006,-122.294,2440,5750
1716,9839300875,20140514T000000,800000.0,3,1.0,1700,4400,1.5,0,0,4,8,1700,0,1906,0,98122,47.611999999999995,-122.292,1610,4180
2052,2155500030,20150428T000000,380000.0,4,1.75,1720,9600,1.0,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
4668,7224500090,20150407T000000,414000.0,2,1.0,800,5000,1.0,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000
4298,1794501390,20150501T000000,1190000.0,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400
3783,3329510850,20150306T000000,286950.0,4,2.5,2080,9846,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.26799999999999,1890,7977
1008,1624079104,20150402T000000,540000.0,3,2.25,2000,217800,2.0,0,0,3,8,2000,0,1996,0,98024,47.5599,-121.911,2220,217800
7347,5416100020,20141209T000000,323000.0,3,1.75,1910,8329,1.0,0,0,3,8,1910,0,2004,0,98022,47.19,-122.016,2510,9259
10377,1928300350,20141222T000000,570000.0,3,1.75,1370,3300,2.0,0,0,5,7,1370,0,1927,0,98105,47.6714,-122.32,1560,3927
18873,1138010220,20150317T000000,344950.0,3,1.0,1090,6712,1.0,0,0,4,7,1090,0,1972,0,98034,47.7155,-122.211,1440,7350
9878,5469700060,20150123T000000,264500.0,3,1.75,1650,16200,1.0,0,0,3,7,1650,0,1976,0,98031,47.3926,-122.16799999999999,1650,8680
13159,2473100330,20140923T000000,252500.0,2,1.5,1280,8710,1.0,0,0,3,7,1280,0,1967,0,98058,47.4472,-122.16,1520,9375
2773,7199340310,20150218T000000,509250.0,3,2.5,2100,7600,1.0,0,0,4,7,1450,650,1980,0,98052,47.6968,-122.12700000000001,2010,7600
13026,1245001739,20150316T000000,550000.0,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.20299999999999,1220,7579
12948,3825310720,20150421T000000,890000.0,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065
16474,7200001756,20140612T000000,349950.0,3,1.0,1060,9525,1.0,0,0,3,7,1060,0,1966,0,98052,47.6855,-122.111,1630,9525
1987,1118002090,20140628T000000,1600000.0,3,4.25,2820,7200,2.0,0,0,4,10,2460,360,1930,0,98112,47.6298,-122.29,3300,7522
18421,6141100395,20150204T000000,240000.0,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678
7279,7986401305,20141216T000000,767500.0,2,1.75,2210,9374,1.0,0,3,4,8,1560,650,1951,0,98107,47.6634,-122.359,2140,5640
2672,3959400400,20140709T000000,569000.0,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,1750,4800
16260,8965510190,20140610T000000,1250000.0,4,2.5,3700,21755,1.0,0,4,3,11,2620,1080,1988,0,98006,47.5662,-122.10799999999999,3480,13786
9175,3124059023,20150213T000000,1955000.0,3,1.75,3330,12566,1.0,1,4,4,8,1940,1390,1960,0,98040,47.5287,-122.22,3730,16560
249,3797001895,20150422T000000,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000
